voter_id,name,age,gender,race,income,location,party,abortion_view,gun_control_view,immigration_view,voted_2016,voted_2018,voted_2020,voted_2022,voted_2024
45695187,Sarah Williams,66,Female,White,High,Urban,Republican,-0.6,-2.2,-1.5,Yes,Yes,Yes,No,No
61711460,Alejandro Hernandez,65,Male,Hispanic,High,Suburban,Republican,-3.0,-2.7,-1.7,Yes,Yes,Yes,No,Yes
97697106,William Smith,46,Male,White,Low,Rural,Republican,-2.0,-2.9,-2.1,Yes,Yes,No,Yes,No
66525493,Nia Taylor,36,Female,Black,Middle,Urban,Democrat,2.7,2.4,1.8,No,Yes,Yes,Yes,No
80793389,John Jones,67,Male,White,Middle,Rural,Republican,-2.5,-2.3,-2.6,Yes,Yes,No,No,Yes
37304072,Jamal Anderson,62,Male,Black,Middle,Urban,Democrat,1.6,2.2,1.3,No,Yes,Yes,No,No
46483468,David Smith,72,Male,White,High,Urban,Republican,-2.5,-1.8,-2.0,No,No,No,No,Yes
34692017,Richard Rodriguez,78,Male,White,Middle,Urban,Republican,-2.8,-2.1,-2.2,No,Yes,Yes,No,Yes
39427964,Elena Gonzalez,63,Female,Hispanic,Low,Rural,Democrat,1.9,2.5,1.7,No,Yes,No,No,Yes
10449887,Jessica Johnson,50,Female,White,Middle,Urban,Independent,0.2,0.2,1.1,Yes,Yes,No,No,No
69346645,Nancy Smith,61,Female,White,Low,Urban,Democrat,2.7,1.0,2.0,Yes,Yes,Yes,Yes,Yes
53538323,James Miller,52,Male,White,High,Rural,Republican,-2.5,-2.8,-1.6,No,Yes,Yes,No,Yes
6931351,Jesus Gonzalez,39,Male,Hispanic,Middle,Suburban,Republican,-2.7,-1.0,-1.7,Yes,No,Yes,No,Yes
95003099,Shanice Johnson,23,Female,Black,Low,Suburban,Democrat,1.8,1.7,1.6,NA,NA,No,No,No
41731951,Rafael Rodriguez,52,Male,Hispanic,Middle,Suburban,Independent,0.1,-2.2,-0.3,No,Yes,Yes,Yes,No
85561677,John Davis,69,Male,White,Middle,Urban,Republican,-2.5,-2.5,-0.6,Yes,No,No,Yes,Yes
34833899,Zhou Bin,31,Male,Asian,High,Suburban,Republican,-3.0,-2.2,-2.1,Yes,No,Yes,Yes,No
24164095,Jesus Ramirez,65,Male,Hispanic,Low,Rural,Republican,-1.5,-1.5,-1.3,Yes,No,Yes,Yes,Yes
19671633,Liu Xin,66,Male,Asian,Low,Urban,Democrat,1.7,2.0,1.7,Yes,Yes,Yes,Yes,Yes
79133288,Elizabeth Rodriguez,32,Female,White,Low,Rural,Democrat,2.0,2.4,1.4,Yes,Yes,No,No,Yes
45743481,Mary Wilson,19,Female,White,Low,Urban,Democrat,2.5,2.4,1.4,NA,NA,NA,NA,Yes
25631409,Karen Garcia,64,Female,White,Middle,Rural,Republican,-1.0,-2.6,-1.1,No,Yes,Yes,No,Yes
2193558,Richard Miller,42,Male,White,Low,Rural,Republican,-3.0,-2.4,-2.6,Yes,Yes,Yes,Yes,No
72394515,Linda Garcia,80,Female,White,Middle,Rural,Republican,-2.4,-2.3,-2.8,Yes,Yes,Yes,No,Yes
4412301,Karen Rodriguez,23,Female,White,Middle,Rural,Independent,2.6,0.4,1.1,NA,NA,Yes,No,No
55712956,Andre Johnson,36,Male,Black,Low,Rural,Democrat,1.5,1.7,1.6,No,Yes,Yes,No,No
97481053,James Rodriguez,82,Male,White,High,Suburban,Republican,-2.2,-1.4,-3.0,No,Yes,Yes,Yes,No
69306243,Robert Wilson,22,Male,White,Middle,Urban,Republican,-3.0,-2.1,-1.4,NA,NA,NA,Yes,Yes
10142418,Ji Lee,18,Female,Asian,Low,Urban,Democrat,2.2,1.8,1.4,NA,NA,NA,NA,NA
96099246,Jennifer Garcia,21,Female,White,Low,Suburban,Republican,-0.4,-2.9,-2.4,NA,NA,NA,No,Yes
83697234,Elena Lopez,89,Female,Hispanic,Middle,Urban,Democrat,2.2,1.5,2.0,No,No,No,No,No
4189077,Sofia Ramirez,70,Female,Hispanic,Middle,Rural,Democrat,2.7,2.1,2.5,No,No,Yes,Yes,Yes
16836281,Sofia Ramirez,71,Female,Hispanic,Low,Urban,Democrat,2.6,2.5,1.0,Yes,Yes,Yes,Yes,Yes
79070247,Tyrone Wilson,35,Male,Black,Middle,Suburban,Democrat,2.2,2.9,2.2,Yes,Yes,No,Yes,Yes
34466596,Nia Johnson,63,Female,Black,Low,Urban,Democrat,2.9,1.5,0.5,Yes,Yes,Yes,Yes,Yes
9443787,John Jones,35,Male,White,Low,Suburban,Democrat,1.9,1.9,1.4,No,No,No,No,Yes
69218554,Jennifer Davis,60,Female,White,Middle,Urban,Democrat,2.1,2.2,2.4,No,No,Yes,Yes,No
73569837,DeShawn Johnson,65,Male,Black,Middle,Urban,Democrat,0.3,3.0,2.2,No,No,No,No,Yes
82940645,Juana Perez,41,Female,Hispanic,High,Rural,Republican,-2.0,-2.2,-1.5,No,No,Yes,No,No
58476236,Luis Perez,67,Male,Hispanic,High,Urban,Republican,-2.3,-1.9,-1.7,Yes,Yes,Yes,No,Yes
468874,Elena Martinez,59,Female,Hispanic,Low,Rural,Democrat,2.3,2.1,2.7,No,No,Yes,No,Yes
89454495,Nia Taylor,55,Female,Black,Middle,Urban,Democrat,2.9,2.9,2.4,No,Yes,No,No,Yes
179396,Francisco Garcia,30,Male,Hispanic,Middle,Urban,Republican,-3.0,-1.8,-1.1,Yes,Yes,Yes,No,Yes
7570294,Linda Davis,37,Female,White,Middle,Suburban,Republican,-1.9,-1.3,-1.0,Yes,No,Yes,No,Yes
32562326,LaToya Moore,73,Female,Black,Low,Suburban,Democrat,3.0,2.5,2.5,No,Yes,Yes,Yes,No
62563442,John Williams,60,Male,White,Low,Urban,Republican,-2.4,-1.6,-1.1,Yes,Yes,Yes,No,Yes
48530625,Yang Xiu,37,Female,Asian,Low,Suburban,Democrat,2.5,2.4,2.2,No,Yes,No,Yes,No
20914479,DeShawn Taylor,76,Male,Black,Middle,Urban,Democrat,3.0,2.6,2.0,Yes,Yes,No,Yes,No
15387550,Karen Smith,23,Female,White,Low,Suburban,Republican,-1.6,-3.0,-1.8,NA,NA,Yes,No,Yes
27235807,Ebony Davis,79,Female,Black,Middle,Rural,Democrat,1.7,1.2,0.7,Yes,No,Yes,No,Yes
65709694,Linda Smith,22,Female,White,Low,Urban,Democrat,2.0,1.8,1.3,NA,NA,NA,Yes,Yes
48139187,Charles Miller,76,Male,White,High,Urban,Republican,-1.3,-1.7,-2.7,Yes,No,Yes,No,Yes
79926566,Sofia Garcia,57,Female,Hispanic,High,Suburban,Republican,-2.3,-2.4,-1.2,Yes,Yes,Yes,No,Yes
4736273,David Miller,66,Male,White,Low,Urban,Republican,-2.7,-2.3,-2.7,No,Yes,Yes,Yes,Yes
73740963,Joseph Wilson,48,Male,White,Middle,Urban,Republican,-1.7,-2.6,-1.7,Yes,Yes,Yes,Yes,No
81822204,Elizabeth Johnson,24,Female,White,Middle,Suburban,Republican,-0.9,-2.2,-1.3,NA,NA,Yes,Yes,Yes
38239289,David Johnson,76,Male,White,Middle,Rural,Republican,-3.0,-3.0,-1.4,No,No,Yes,No,Yes
13293128,Nancy Jones,62,Female,White,Middle,Urban,Democrat,1.8,2.2,1.8,No,No,Yes,No,No
63560629,Alejandro Ramirez,75,Male,Hispanic,Low,Rural,Democrat,1.6,2.9,1.3,Yes,No,Yes,Yes,Yes
6831357,Nia Williams,59,Female,Black,Middle,Rural,Democrat,3.0,2.1,1.8,Yes,No,No,Yes,No
13841201,Jessica Brown,87,Female,White,Low,Urban,Republican,-1.9,-2.6,-1.9,Yes,Yes,No,No,Yes
38262144,Elizabeth Wilson,18,Female,White,Low,Suburban,Republican,-0.7,-2.0,-1.8,NA,NA,NA,NA,NA
19120126,Jennifer Jones,45,Female,White,Low,Urban,Democrat,1.3,2.4,2.0,No,No,Yes,Yes,Yes
27013142,Thomas Williams,68,Male,White,Middle,Urban,Republican,-2.6,-1.7,-1.6,No,Yes,No,No,Yes
80073250,Joseph Miller,67,Male,White,Middle,Urban,Republican,-3.0,-2.4,-2.1,No,No,Yes,No,Yes
90985467,Patricia Jones,46,Female,White,Low,Suburban,Republican,-1.6,-3.0,-1.1,No,No,Yes,No,Yes
99670757,Thomas Garcia,54,Male,White,Low,Urban,Independent,0.6,-1.3,-0.5,Yes,No,No,No,Yes
60057751,James Rodriguez,27,Male,White,Middle,Urban,Republican,-3.0,-2.3,-1.3,No,Yes,No,No,Yes
14461131,Patricia Brown,63,Female,White,Middle,Urban,Democrat,2.4,2.3,2.4,Yes,Yes,Yes,No,No
48661148,Terrell Johnson,31,Male,Black,Middle,Rural,Democrat,0.9,1.7,1.3,No,Yes,Yes,No,Yes
94105201,Michael Rodriguez,23,Male,White,Low,Rural,Republican,-1.2,-1.9,-1.6,NA,NA,No,Yes,Yes
84575142,Jamal Taylor,87,Male,Black,Middle,Suburban,Democrat,2.2,2.9,1.6,Yes,Yes,Yes,No,Yes
3162494,David Miller,83,Male,White,High,Rural,Republican,-2.4,-1.9,-2.3,No,No,No,Yes,No
78065115,LaToya Wilson,41,Female,Black,Middle,Suburban,Democrat,2.4,3.0,1.7,Yes,Yes,Yes,No,No
7573098,Ana Ramirez,40,Female,Hispanic,High,Urban,Republican,-2.5,-2.7,-2.2,No,No,No,No,No
32916296,David Miller,53,Male,White,Middle,Urban,Republican,-1.1,-2.2,-2.1,Yes,No,No,No,Yes
1217289,Nancy Wilson,90,Female,White,Low,Rural,Republican,-2.2,-1.9,-2.3,Yes,No,Yes,No,No
23049856,John Brown,45,Male,White,Middle,Rural,Republican,-3.0,-2.4,-2.2,No,No,Yes,No,No
59361842,Rafael Rodriguez,73,Male,Hispanic,Low,Urban,Republican,-2.2,-2.3,-1.7,Yes,Yes,Yes,Yes,Yes
96849852,Michael Davis,47,Male,White,High,Rural,Republican,-1.9,-2.5,-2.2,No,No,Yes,Yes,No
35921707,Mary Garcia,65,Female,White,Middle,Urban,Democrat,2.6,1.8,1.1,Yes,No,Yes,No,No
25473446,Susan Jones,23,Female,White,Low,Rural,Democrat,2.9,2.2,2.6,NA,NA,Yes,No,Yes
4792257,Richard Garcia,74,Male,White,Middle,Urban,Democrat,1.8,2.1,1.2,No,Yes,Yes,No,No
37726517,Michael Williams,77,Male,White,Low,Suburban,Republican,-2.5,-3.0,-1.6,Yes,No,No,Yes,No
93782572,Nancy Jones,65,Female,White,Middle,Urban,Democrat,2.6,2.0,2.1,Yes,No,No,No,No
67106125,David Wilson,52,Male,White,Low,Urban,Republican,-3.0,-2.3,-1.7,Yes,No,No,Yes,Yes
64603721,David Miller,71,Male,White,Middle,Urban,Republican,-2.0,-1.8,-1.6,Yes,No,Yes,Yes,Yes
14643955,Mary Jones,65,Female,White,Middle,Urban,Democrat,3.0,2.6,0.7,No,No,Yes,Yes,No
87485451,Tyrone Johnson,64,Male,Black,Middle,Suburban,Democrat,1.6,2.2,0.6,Yes,No,No,No,Yes
78564134,Michael Williams,77,Male,White,High,Rural,Republican,-2.9,-2.8,-1.3,Yes,Yes,Yes,Yes,No
73207429,Robert Davis,38,Male,White,Middle,Rural,Republican,-3.0,-2.5,-1.7,Yes,Yes,No,Yes,Yes
49640495,Charles Smith,52,Male,White,Low,Urban,Republican,-2.1,-2.8,-1.0,No,No,Yes,No,No
90727571,John Garcia,69,Male,White,Middle,Suburban,Republican,-3.0,-2.9,-2.1,Yes,No,No,Yes,No
59541172,Juana Garcia,49,Female,Hispanic,High,Suburban,Republican,-1.9,-1.7,-2.4,No,No,Yes,No,No
28620745,Guadalupe Lopez,37,Female,Hispanic,Low,Urban,Democrat,1.7,1.5,1.2,Yes,Yes,No,No,No
87514638,David Smith,45,Male,White,Middle,Suburban,Republican,-2.4,-2.4,-2.5,Yes,Yes,Yes,No,Yes
85756128,Jennifer Garcia,31,Female,White,High,Rural,Republican,-1.6,-3.0,-1.8,No,Yes,No,Yes,Yes
60871346,Sofia Hernandez,90,Female,Hispanic,High,Rural,Republican,-2.5,-2.1,-3.0,Yes,Yes,Yes,Yes,Yes
16314333,Hye Shin,63,Female,Asian,Middle,Urban,Democrat,1.6,1.6,1.0,Yes,Yes,Yes,Yes,No
29532922,David Brown,51,Male,White,Middle,Urban,Republican,-1.9,-2.4,-2.2,Yes,Yes,No,No,No
39672538,Nancy Rodriguez,53,Female,White,Middle,Suburban,Republican,-2.3,-2.5,-2.0,Yes,Yes,Yes,No,Yes
50818940,Michael Garcia,69,Male,White,Middle,Urban,Republican,-2.7,-2.0,-3.0,Yes,No,No,Yes,No
31612470,Sarah Wilson,31,Female,White,Middle,Urban,Democrat,1.0,2.6,2.2,Yes,Yes,No,No,Yes
78383301,Sarah Rodriguez,89,Female,White,Middle,Rural,Democrat,2.5,2.6,1.4,No,No,Yes,Yes,No
2279337,Karen Jones,68,Female,White,High,Suburban,Republican,-2.3,-2.4,-2.1,No,Yes,Yes,Yes,No
62618916,Elizabeth Jones,43,Female,White,Middle,Rural,Democrat,2.5,0.6,1.3,No,Yes,Yes,Yes,No
89039423,Darius Williams,84,Male,Black,Low,Suburban,Democrat,1.6,1.5,1.2,Yes,No,Yes,Yes,Yes
14372038,James Brown,53,Male,White,Low,Suburban,Republican,-1.8,-2.6,-2.3,No,No,Yes,No,Yes
16938659,Jose Lopez,55,Male,Hispanic,Middle,Urban,Democrat,0.6,1.3,1.0,No,No,No,No,No
7949053,James Wilson,63,Male,White,Middle,Urban,Republican,-2.9,-3.0,-2.8,Yes,Yes,Yes,Yes,Yes
53642264,William Smith,24,Male,White,Middle,Urban,Democrat,1.6,1.7,1.5,NA,NA,Yes,Yes,Yes
94937405,Mary Rodriguez,90,Female,White,Low,Urban,Republican,-1.6,-2.5,-1.6,Yes,Yes,No,Yes,Yes
91662484,Aaliyah Johnson,32,Female,Black,Low,Urban,Democrat,2.8,2.2,1.4,No,No,Yes,Yes,No
53976847,Robert Williams,61,Male,White,Middle,Rural,Democrat,2.4,1.3,1.8,Yes,Yes,No,Yes,Yes
60171122,Michael Davis,75,Male,White,Middle,Urban,Republican,-3.0,-2.4,-1.4,Yes,Yes,Yes,No,Yes
24007314,Elizabeth Jones,59,Female,White,Middle,Rural,Democrat,1.9,1.7,1.8,Yes,No,Yes,No,No
20026594,Marcus Wilson,30,Male,Black,Middle,Suburban,Democrat,2.9,2.1,1.0,No,No,Yes,No,No
37896105,Susan Johnson,53,Female,White,High,Urban,Republican,-0.6,-2.3,-1.2,No,Yes,Yes,Yes,No
74803210,Joseph Miller,55,Male,White,Middle,Rural,Republican,-2.8,-2.8,-3.0,Yes,Yes,Yes,Yes,Yes
24597924,Arjun Sharma,59,Male,Asian,Middle,Rural,Republican,-2.9,-3.0,-3.0,Yes,Yes,No,Yes,No
28609519,Rafael Rodriguez,70,Male,Hispanic,Low,Suburban,Democrat,1.9,3.0,1.7,Yes,No,No,Yes,No
7381645,Joseph Rodriguez,62,Male,White,Middle,Urban,Republican,-2.4,-1.7,-2.8,Yes,Yes,No,No,Yes
61655679,DeShawn Wilson,45,Male,Black,Low,Urban,Democrat,1.4,2.4,2.8,No,No,Yes,No,No
60756405,Tanisha Williams,47,Female,Black,Middle,Suburban,Democrat,2.0,1.5,1.8,Yes,Yes,Yes,Yes,Yes
75210322,Thomas Smith,25,Male,White,High,Rural,Republican,-2.9,-2.3,-2.3,NA,No,Yes,Yes,No
35566815,Tyrone Wilson,34,Male,Black,Middle,Urban,Democrat,1.5,1.5,1.8,Yes,Yes,Yes,No,No
19735715,Chen Xiu,26,Female,Asian,High,Urban,Republican,-2.5,-1.9,-2.0,NA,No,No,Yes,Yes
5743957,Patricia Wilson,90,Female,White,Middle,Suburban,Democrat,2.7,2.3,1.8,No,No,No,No,Yes
43424119,Sofia Hernandez,86,Female,Hispanic,High,Urban,Republican,-1.9,-3.0,-2.1,Yes,No,Yes,Yes,Yes
92839306,Charles Jones,73,Male,White,Middle,Suburban,Democrat,1.6,3.0,0.4,Yes,No,No,Yes,Yes
77450902,Thomas Davis,38,Male,White,Low,Suburban,Republican,-1.8,-0.7,-2.2,Yes,Yes,Yes,Yes,Yes
40220123,Keisha Davis,70,Female,Black,Low,Urban,Democrat,2.1,1.7,1.4,No,Yes,Yes,No,Yes
19535567,Jose Hernandez,44,Male,Hispanic,High,Urban,Republican,-3.0,-2.7,-3.0,No,No,Yes,Yes,No
94497446,William Davis,22,Male,White,High,Rural,Republican,-2.3,-2.4,-2.5,NA,NA,NA,Yes,Yes
60739832,Jennifer Johnson,75,Female,White,High,Urban,Republican,-2.5,-3.0,-1.3,Yes,Yes,Yes,No,Yes
56391381,Richard Williams,52,Male,White,High,Suburban,Republican,-1.9,-1.5,-1.2,Yes,Yes,Yes,Yes,No
30779381,Linda Miller,58,Female,White,Middle,Suburban,Democrat,2.5,2.2,1.8,Yes,Yes,Yes,No,Yes
64672487,Alejandro Rodriguez,21,Male,Hispanic,Low,Urban,Independent,1.2,1.1,1.2,NA,NA,NA,Yes,Yes
79647267,Linda Davis,81,Female,White,Middle,Urban,Democrat,2.6,1.8,3.0,Yes,No,Yes,No,Yes
65211648,Elizabeth Miller,80,Female,White,Middle,Urban,Democrat,3.0,0.9,1.5,Yes,Yes,Yes,No,No
22800810,LaToya Taylor,45,Female,Black,Low,Suburban,Democrat,1.9,2.6,2.0,No,Yes,Yes,Yes,Yes
43401695,Elizabeth Miller,22,Female,White,Middle,Rural,Democrat,2.3,1.0,0.9,NA,NA,NA,No,Yes
50485591,Aaliyah Anderson,88,Female,Black,Middle,Urban,Democrat,3.0,2.5,1.5,Yes,Yes,No,No,Yes
21545780,Maria Torres,75,Female,Hispanic,Middle,Rural,Republican,-0.8,-2.6,-1.6,No,Yes,No,No,Yes
23867484,Linda Brown,48,Female,White,Middle,Suburban,Democrat,1.7,2.4,1.9,Yes,Yes,Yes,No,No
6313726,Joseph Jones,19,Male,White,Middle,Rural,Democrat,1.8,2.5,2.2,NA,NA,NA,NA,No
47062086,Na Park,43,Female,Asian,High,Rural,Democrat,2.6,2.1,1.9,Yes,Yes,Yes,No,No
61738396,Elizabeth Brown,80,Female,White,Low,Suburban,Democrat,2.2,1.9,0.9,Yes,Yes,Yes,No,Yes
645561,Tyrone Taylor,73,Male,Black,Middle,Urban,Democrat,0.5,1.7,1.8,Yes,No,Yes,Yes,No
77684013,David Brown,42,Male,White,Middle,Rural,Republican,-2.8,-2.8,-1.6,Yes,No,Yes,No,Yes
89846590,Robert Jones,20,Male,White,Middle,Urban,Republican,-2.2,-2.3,-1.7,NA,NA,NA,NA,Yes
89907433,Joseph Jones,34,Male,White,Middle,Urban,Democrat,1.3,1.1,2.5,Yes,No,Yes,Yes,Yes
74438124,Robert Smith,25,Male,White,High,Suburban,Republican,-2.8,-2.0,-1.9,NA,No,Yes,No,Yes
94653609,Charles Davis,73,Male,White,Low,Urban,Republican,-2.1,-2.0,-3.0,Yes,No,No,No,Yes
63618522,Teresa Hernandez,48,Female,Hispanic,Middle,Urban,Democrat,3.0,1.9,1.2,Yes,No,Yes,No,No
70645157,Aaliyah Brown,71,Female,Black,Middle,Urban,Democrat,1.3,2.0,2.1,Yes,No,Yes,Yes,Yes
84891373,Karen Johnson,54,Female,White,Low,Suburban,Democrat,1.9,1.4,2.8,Yes,Yes,No,Yes,No
27314549,LaToya Wilson,46,Female,Black,Low,Urban,Democrat,1.8,2.7,2.8,Yes,Yes,Yes,Yes,Yes
904645,Zhang Xiu,38,Female,Asian,Middle,Urban,Democrat,3.0,2.5,-0.2,Yes,Yes,Yes,No,Yes
39920552,Joseph Smith,22,Male,White,Middle,Urban,Republican,-2.6,-1.8,-0.7,NA,NA,NA,No,Yes
20222216,Jamal Taylor,19,Male,Black,High,Suburban,Republican,-3.0,-1.8,-2.4,NA,NA,NA,NA,No
55958270,James Smith,42,Male,White,High,Urban,Republican,-1.1,-2.6,-1.7,Yes,No,No,Yes,No
62930063,Juana Rodriguez,74,Female,Hispanic,High,Urban,Republican,-1.4,-2.7,-2.1,Yes,Yes,Yes,No,No
50029740,Charles Rodriguez,28,Male,White,High,Suburban,Republican,-1.5,-1.7,-2.0,Yes,Yes,Yes,Yes,Yes
60241161,William Davis,88,Male,White,High,Urban,Republican,-2.8,-2.7,-1.5,Yes,No,Yes,Yes,Yes
76593357,Elizabeth Rodriguez,60,Female,White,Low,Suburban,Democrat,2.1,2.2,2.7,Yes,Yes,No,No,Yes
4569888,Darius Davis,54,Male,Black,Low,Suburban,Republican,-2.5,-2.7,-1.7,Yes,No,Yes,Yes,No
90375503,John Williams,37,Male,White,Middle,Suburban,Democrat,1.9,1.0,0.7,Yes,No,No,No,Yes
45016715,Juan Gonzalez,64,Male,Hispanic,High,Suburban,Republican,-2.3,-2.2,-1.5,No,No,No,No,No
10246575,Priya Mehta,40,Female,Asian,Middle,Suburban,Democrat,2.0,2.0,0.6,Yes,Yes,Yes,No,Yes
47401073,Shanice Jones,32,Female,Black,Middle,Urban,Democrat,3.0,1.8,1.6,Yes,Yes,Yes,No,Yes
29893940,Robert Davis,35,Male,White,Middle,Urban,Republican,-2.8,-1.5,-1.4,No,Yes,Yes,No,Yes
65643988,Michael Jones,85,Male,White,High,Suburban,Republican,-3.0,-1.4,-1.2,Yes,No,Yes,No,Yes
11360718,Juana Ramirez,79,Female,Hispanic,Low,Urban,Democrat,1.7,1.4,2.1,Yes,Yes,Yes,No,Yes
92461093,Michael Davis,56,Male,White,Middle,Urban,Democrat,1.0,2.0,1.1,Yes,No,Yes,Yes,No
43228997,Ana Garcia,40,Female,Hispanic,Middle,Urban,Democrat,2.2,2.6,1.7,No,Yes,Yes,Yes,Yes
13953423,Jessica Davis,61,Female,White,Middle,Urban,Democrat,1.8,1.3,1.5,Yes,Yes,Yes,Yes,Yes
97487527,Guadalupe Ramirez,63,Female,Hispanic,Middle,Urban,Republican,-2.1,-1.2,-1.6,No,No,Yes,No,Yes
16606839,William Rodriguez,50,Male,White,Middle,Suburban,Republican,-1.7,-3.0,-1.5,Yes,Yes,Yes,No,Yes
37346422,Elizabeth Davis,85,Female,White,Middle,Suburban,Democrat,2.1,2.3,1.0,Yes,Yes,Yes,Yes,Yes
99732077,Richard Jones,79,Male,White,Middle,Rural,Independent,0.7,0.7,-1.8,Yes,No,Yes,No,No
28581857,James Davis,62,Male,White,Middle,Urban,Republican,-3.0,-2.4,-1.7,Yes,Yes,No,Yes,Yes
71421102,Darnell Taylor,25,Male,Black,Low,Rural,Democrat,0.9,1.5,1.3,NA,Yes,Yes,Yes,Yes
79338353,Rosa Sanchez,83,Female,Hispanic,Low,Urban,Democrat,2.2,2.3,2.2,No,Yes,Yes,Yes,Yes
40377991,Nancy Williams,85,Female,White,Middle,Urban,Democrat,1.9,1.6,1.7,No,Yes,Yes,Yes,Yes
21952775,Rosa Rodriguez,51,Female,Hispanic,Middle,Urban,Democrat,2.2,2.2,1.6,Yes,Yes,Yes,No,Yes
65428703,Susan Garcia,30,Female,White,Middle,Urban,Democrat,2.0,1.6,1.7,No,No,Yes,No,Yes
36103455,Linda Miller,88,Female,White,Low,Urban,Democrat,2.2,2.0,1.4,Yes,Yes,No,No,No
81446270,Jamal Davis,49,Male,Black,Low,Urban,Democrat,1.9,2.6,0.6,No,Yes,No,No,Yes
44227750,Jose Gonzalez,86,Male,Hispanic,Low,Urban,Democrat,1.6,2.2,2.2,No,Yes,No,No,No
17923725,Guadalupe Martinez,29,Female,Hispanic,High,Urban,Republican,-1.3,-1.6,-3.0,Yes,Yes,No,No,No
56547771,Robert Rodriguez,21,Male,White,Middle,Urban,Republican,-1.5,-2.1,-2.0,NA,NA,NA,No,No
11100938,Liu Li,54,Female,Asian,Low,Suburban,Independent,0.3,-1.0,-2.0,No,Yes,Yes,Yes,Yes
86774446,Robert Wilson,39,Male,White,High,Suburban,Republican,-3.0,-2.4,-2.0,Yes,Yes,Yes,No,Yes
58243286,Karen Brown,67,Female,White,Low,Suburban,Republican,-1.3,-2.8,-1.7,Yes,Yes,Yes,Yes,Yes
11592127,Robert Brown,50,Male,White,Low,Suburban,Republican,-2.4,-1.7,-1.1,No,Yes,Yes,No,No
64801008,Shreya Reddy,43,Female,Asian,Low,Rural,Independent,-0.6,-1.2,0.5,Yes,Yes,Yes,No,Yes
59876794,Teresa Torres,42,Female,Hispanic,Low,Suburban,Democrat,2.7,2.7,1.6,No,No,Yes,No,No
53571195,David Brown,89,Male,White,Middle,Suburban,Republican,-1.9,-2.9,-2.1,No,No,No,No,No
9877674,Richard Jones,65,Male,White,Middle,Urban,Republican,-3.0,-2.0,-1.7,No,No,No,Yes,No
68862685,Jesus Ramirez,64,Male,Hispanic,Middle,Suburban,Republican,-3.0,-2.9,-1.2,Yes,Yes,No,Yes,No
23451924,Eun Yoon,43,Female,Asian,Middle,Urban,Democrat,1.9,1.8,2.1,No,Yes,No,Yes,Yes
9589709,Robert Smith,74,Male,White,High,Rural,Republican,-1.9,-3.0,-2.9,Yes,Yes,Yes,Yes,No
81534613,Susan Smith,47,Female,White,Middle,Urban,Republican,-2.5,-1.6,-1.2,No,Yes,Yes,Yes,No
7567306,John Brown,21,Male,White,Low,Urban,Republican,-1.6,-2.0,-2.3,NA,NA,NA,Yes,Yes
34777080,John Smith,18,Male,White,Low,Suburban,Independent,0.6,0.6,1.5,NA,NA,NA,NA,NA
86644229,Mary Miller,55,Female,White,Low,Suburban,Republican,-1.7,-2.6,-1.1,Yes,No,No,No,Yes
98835146,David Williams,79,Male,White,High,Suburban,Republican,-2.3,-3.0,-1.2,No,Yes,No,No,Yes
95671043,Ji Choi,32,Female,Asian,Middle,Rural,Republican,-1.3,-3.0,-2.8,Yes,Yes,Yes,No,No
86632780,Nancy Brown,61,Female,White,Middle,Rural,Democrat,1.7,1.7,2.7,No,No,Yes,Yes,No
16101779,Karen Jones,56,Female,White,Low,Urban,Republican,-2.5,-2.8,-3.0,Yes,Yes,No,Yes,No
55845126,Terrell Jackson,21,Male,Black,Low,Urban,Democrat,2.1,1.0,0.9,NA,NA,NA,No,Yes
22763335,Tremayne Davis,56,Male,Black,Middle,Urban,Democrat,1.5,1.8,1.0,Yes,Yes,No,No,Yes
52814946,Guadalupe Perez,38,Female,Hispanic,Low,Suburban,Democrat,1.5,2.8,3.0,No,No,No,No,Yes
92187818,Joseph Miller,69,Male,White,Low,Urban,Democrat,1.0,2.1,1.8,No,Yes,Yes,Yes,Yes
19014390,Linda Wilson,90,Female,White,Middle,Suburban,Democrat,2.3,1.2,1.7,Yes,No,No,Yes,Yes
29625348,William Wilson,65,Male,White,High,Rural,Republican,-2.8,-3.0,-1.1,Yes,No,No,No,No
27344351,Sanjay Singh,58,Male,Asian,Middle,Suburban,Republican,-1.9,-2.2,-2.0,No,Yes,Yes,No,No
57076810,Robert Jones,51,Male,White,Middle,Urban,Democrat,1.9,1.6,2.2,Yes,No,Yes,No,Yes
72978467,Maria Rodriguez,19,Female,Hispanic,Low,Suburban,Democrat,2.0,2.0,2.3,NA,NA,NA,NA,No
84414051,Robert Miller,56,Male,White,Low,Urban,Republican,-2.8,-2.6,-1.3,Yes,No,No,Yes,Yes
64565897,Elizabeth Rodriguez,38,Female,White,Middle,Suburban,Republican,-1.9,-2.0,-1.3,No,No,Yes,Yes,No
76101223,Juana Torres,71,Female,Hispanic,Low,Urban,Democrat,1.7,2.3,0.6,No,No,Yes,No,Yes
11599277,Linda Johnson,26,Female,White,Middle,Rural,Republican,-2.3,-1.2,-2.7,NA,Yes,Yes,No,No
78222986,Robert Williams,61,Male,White,Low,Urban,Republican,-2.2,-2.2,-1.8,Yes,Yes,Yes,No,Yes
90051752,Jose Lopez,46,Male,Hispanic,Middle,Suburban,Republican,-2.7,-2.4,-2.1,No,Yes,Yes,Yes,No
